"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"1","24-424029-12S-Acip-23",NA,"424029",2023-09-12,45.15825,-66.2577,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"55","24-424057-12S-Acip-23",NA,"424057",2023-09-13,45.17198,-66.3087,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_07","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"56","24-424071-12S-Acip-23",NA,"424071",2023-09-13,45.19351,-66.2761,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"57","24-424066-12S-Acip-23",NA,"424066",2023-09-13,45.18607,-66.2961,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_13","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"58","24-424042-12S-Acip-23",NA,"424042",2023-09-12,45.14308,-66.2449,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"59","24-424002-12S-Acip-23",NA,"424002",2023-09-12,45.14348,-66.2628,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"60","24-424023-12S-Acip-23",NA,"424023",2023-09-12,45.15351,-66.2348,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_12","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"61","24-424072-12S-Acip-23",NA,"424072",2023-09-13,45.19351,-66.2761,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_17","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"62","24-424005-12S-Acip-23",NA,"424005",2023-09-12,45.14177,-66.2601,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"63","24-424053-12S-Acip-23",NA,"424053",2023-09-13,45.17898,-66.3161,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_05","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"64","24-424027-12S-Acip-23",NA,"424027",2023-09-12,45.15393,-66.2542,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"65","24-424014-12S-Acip-23",NA,"424014",2023-09-12,45.14019,-66.255,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_4","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"66","24-424033-12S-Acip-23",NA,"424033",2023-09-12,45.16897,-66.2413,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_25","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"67","24-424022-12S-Acip-23",NA,"424022",2023-09-12,45.15351,-66.2348,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_12","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"68","24-424085-12S-Acip-23",NA,"424085",2023-09-13,45.15477,-66.2347,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"69","24-424017-12S-Acip-23",NA,"424017",2023-09-12,45.14198,-66.2505,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"70","24-424028-12S-Acip-23",NA,"424028",2023-09-12,45.15825,-66.2577,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"71","24-424039-12S-Acip-23",NA,"424039",2023-09-12,45.152,-66.2486,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"72","24-424050-12S-Acip-23",NA,"424050",2023-09-13,45.1859,-66.3237,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"73","24-424054-12S-Acip-23",NA,"424054",2023-09-13,45.17898,-66.3161,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_05","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"74","24-424037-12S-Acip-23",NA,"424037",2023-09-12,45.152,-66.2486,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"75","24-424018-12S-Acip-23",NA,"424018",2023-09-12,45.14198,-66.2505,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3-3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"76","24-424073-12S-Acip-23",NA,"424073",2023-09-13,45.18582,-66.2564,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"77","24-424020-12S-Acip-23",NA,"424020",2023-09-12,45.1456,-66.2421,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"78","24-424003-12S-Acip-23",NA,"424003",2023-09-12,45.14348,-66.2628,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"79","24-424062-12S-Acip-23",NA,"424062",2023-09-13,45.17877,-66.2931,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_11","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"80","24-424004-12S-Acip-23",NA,"424004",2023-09-12,45.14177,-66.2601,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"81","24-424038-12S-Acip-23",NA,"424038",2023-09-12,45.152,-66.2486,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_29","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"82","24-424019-12S-Acip-23",NA,"424019",2023-09-12,45.1456,-66.2421,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_3_2","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"83","24-424086-12S-Acip-23",NA,"424086",2023-09-13,45.1857,-66.256,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"84","24-424052-12S-Acip-23",NA,"424052",2023-09-13,45.17898,-66.3161,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_05","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"85","24-424051-12S-Acip-23",NA,"424051",2023-09-13,45.1859,-66.3237,"Acipenser oxyrinchus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_03","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,151802,"urn:lsid:marinespecies.org:taxname:151802","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
"86","24-424078-12S-Alop-21",NA,"424078",2023-09-13,45.1777,-66.2428,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_23","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"87","24-424026-12S-Alop-21",NA,"424026",2023-09-12,45.15393,-66.2542,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"88","24-424045-12S-Alop-21",NA,"424045",2023-09-13,45.19023,-66.2634,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_19","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"89","24-424074-12S-Alop-21",NA,"424074",2023-09-13,45.18582,-66.2564,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"90","24-424067-12S-Alop-21",NA,"424067",2023-09-13,45.18605,-66.2828,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_15","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"91","24-424075-12S-Alop-21",NA,"424075",2023-09-13,45.18582,-66.2564,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_21","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"92","24-424006-12S-Alop-21",NA,"424006",2023-09-12,45.14177,-66.2601,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_3","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"93","24-424046-12S-Alop-21",NA,"424046",2023-09-13,45.19216,-66.32,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_01","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"94","24-424007-12S-Alop-21",NA,"424007",2023-09-12,45.14066,-66.258,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2B_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"95","24-424083-12S-Alop-21",NA,"424083",2023-09-13,45.15342,-66.2546,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"96","24-424029-12S-Alop-21",NA,"424029",2023-09-12,45.15825,-66.2577,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"97","24-424080-12S-Alop-21",NA,"424080",2023-09-13,45.13867,-66.2576,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"98","24-424048-12S-Alop-21",NA,"424048",2023-09-13,45.19216,-66.32,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_01","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"99","24-424040-12S-Alop-21",NA,"424040",2023-09-12,45.14308,-66.2449,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_31","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"100","24-424084-12S-Alop-21",NA,"424084",2023-09-13,45.15477,-66.2347,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample",NA,"Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"101","24-424069-12S-Alop-21",NA,"424069",2023-09-13,45.18605,-66.2828,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Musq_15","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"102","24-424030-12S-Alop-21",NA,"424030",2023-09-12,45.15825,-66.2577,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_1","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"103","24-424025-12S-Alop-21",NA,"424025",2023-09-12,45.15393,-66.2542,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","Zone_2a_10","Nick Jeffery | Ryan Stanley | Andrew Cooper | Mark Wilcox | Rachel Horwitz","Canada","DFO-MCT-Musq-2024","absent",0.5,0.5,"en",9,2023,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
